@relation train_right_selected.arff

@attribute Upper_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Respiration_Duration_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Lower_Stretch_ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Median_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute RStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
657.87505647,32.19740570,-28.31374827,1875.00000000,473.71101563,-15.47927502,2.30785455,104.47936673,3375.00000000,55.28171772,-26.03554089,-23.02300449,-2625.37500000,nonpuff
370.23111059,13.63417480,-29.21099034,351.56250000,210.46736444,-17.48327311,1.27875808,324.49723322,1687.50000000,43.48671620,20.56701527,21.58146979,-1562.87500000,nonpuff
1000.52881196,37.57648006,-39.25213051,2742.18750000,779.29462015,-17.92843470,1.02008377,166.32858754,4687.50000000,58.67713820,14.53709364,14.49981619,2171.50000000,nonpuff
919.56160558,51.91480012,-18.37587939,-773.43750000,107.31785204,42.28788661,0.52277413,263.21634388,2250.00000000,50.33833281,15.55958938,16.81219754,839.00000000,nonpuff
828.71538517,52.91781288,-51.85868365,-351.56250000,78.45306116,2.11060980,1.16647659,223.55220822,937.50000000,55.21550078,47.96848742,50.80918063,128.00000000,nonpuff
1216.44341981,83.04340067,-98.78147229,3421.87500000,746.11353131,-42.32390950,1.33107322,180.46124633,500.00000000,47.48361658,19.66209035,18.44927688,-12.62500000,nonpuff
1887.32007270,81.23433360,-75.16303998,2414.06250000,1388.49863383,-10.78890082,0.74735264,122.94927373,2750.00000000,43.28947125,62.35351214,60.54560167,799.87500000,puff
1298.27600771,47.96282554,-69.41101912,867.18750000,759.97954070,-14.77167810,0.47291201,184.29798567,2187.50000000,46.31027872,61.22870861,61.29828661,659.25000000,puff
1171.82799295,55.54642990,-50.76643232,164.06250000,428.95152044,-0.07492664,0.49422834,187.04441230,2250.00000000,40.96728486,65.54594750,64.85181697,753.00000000,puff
2378.14810774,82.36142758,-173.44491802,2203.12500000,1685.75368181,-124.71035160,1.40066197,179.16385775,2250.00000000,42.70863189,65.73896203,64.24988816,1159.25000000,puff
1381.58810698,103.67161404,-86.76643430,1734.37500000,640.53284213,-27.71377505,0.97802971,127.30376050,3125.00000000,45.97407482,49.34716319,49.74591207,753.00000000,puff
1281.56411190,87.48459534,-50.31644603,0.00000000,307.21585936,17.26818098,1.28656978,162.43161899,2062.50000000,42.07091308,59.96702274,60.03093173,1409.25000000,puff
2049.12439192,79.08143733,-129.08664469,3281.25000000,1134.15919789,-68.10575135,1.51304412,124.82266216,2437.50000000,41.73396609,66.22283417,66.33412807,862.37500000,puff
1474.94527694,70.08653693,-111.65750448,3000.00000000,591.96057293,-46.27440977,0.98250117,168.32804062,2125.00000000,44.90881528,60.45824110,60.35308247,1034.25000000,puff
1699.89931931,92.97731134,-97.89909155,1593.75000000,688.83168300,-16.73216172,0.85874788,204.16962499,2250.00000000,43.38756200,64.30513775,63.70609169,221.75000000,puff
1709.87283751,82.45677828,-93.12444069,1476.56250000,716.54094997,-18.41306281,0.58547743,165.27397472,2125.00000000,44.40910533,59.82553354,62.82320589,1253.00000000,puff
1707.87391890,91.64513078,-111.73893931,2039.06250000,767.77016619,-44.36340805,1.06041785,230.78688161,1875.00000000,43.68614094,68.71446947,67.23469930,284.25000000,puff
2289.83955897,130.03901972,-85.94762698,1804.68750000,1330.30986609,-12.56483196,1.15408705,150.65426480,2000.00000000,45.94956788,61.88357799,61.89431964,96.75000000,puff
464.96231285,33.94744550,-15.27573047,-23.43750000,-14.27509010,14.79907812,0.42840256,65.15398171,5750.00000000,38.47340696,55.78400487,56.24677885,2567.25000000,nonpuff
963.74566224,36.16045874,-76.66487524,867.18750000,455.65495737,-36.77799516,1.89136598,49.97655292,3250.00000000,47.63026114,34.62471869,35.45079146,114.12500000,nonpuff
963.74566224,36.16045874,-76.66487524,867.18750000,455.65495737,-36.77799516,1.89136598,172.95504196,687.50000000,47.00811959,28.16404909,29.14100647,-1323.37500000,nonpuff
634.71951365,54.24137534,-55.42950234,-609.37500000,-22.32344817,-7.66905269,0.63383623,218.96057684,437.50000000,41.86339273,74.54925923,73.12608848,4348.50000000,nonpuff
633.57787994,41.06507399,-47.95870797,-1242.18750000,2.58712480,2.32735935,0.51299458,256.87248612,1375.00000000,34.82947967,65.72902465,68.05356254,301.62500000,nonpuff
221.24951485,29.05640164,-38.55329735,210.93750000,-261.11153035,-7.04020185,2.33239682,77.67819486,3187.50000000,31.33007133,101.82908433,101.61937598,1114.12500000,nonpuff
1840.15899588,158.54664825,-84.12067068,0.00000000,1314.42867211,-54.57070783,3.10528608,109.82353695,2250.00000000,38.18943217,95.05590979,97.64529309,3551.62500000,nonpuff
1840.15899588,158.54664825,-84.12067068,0.00000000,1314.42867211,-54.57070783,3.10528608,252.43536714,1062.50000000,65.41102503,-16.30597246,-14.44692918,1364.12500000,nonpuff
617.42033901,29.70185040,-34.89761995,3281.25000000,337.19711568,-14.82376803,0.91992148,268.01552058,2312.50000000,32.05701667,66.37652660,69.72946488,336.87500000,nonpuff
617.42033901,29.70185040,-34.89761995,3281.25000000,337.19711568,-14.82376803,0.91992148,278.63637251,3375.00000000,44.46797196,36.17674267,34.82566516,-3850.62500000,nonpuff
789.47801977,49.04256486,-42.71514166,2671.87500000,509.25479645,-22.73770672,2.23443152,305.55858730,937.50000000,41.04123185,52.85837373,52.30492284,680.62500000,nonpuff
789.47801977,49.04256486,-42.71514166,2671.87500000,509.25479645,-22.73770672,2.23443152,287.60919388,1312.50000000,60.93287761,-6.92671922,-8.72959826,-1131.87500000,nonpuff
538.19545748,68.28779289,-17.22274455,-609.37500000,142.58836586,0.47331770,4.55830364,351.95507577,1437.50000000,38.17740947,59.90654262,54.58982127,3168.50000000,nonpuff
1221.40389529,55.72461600,-50.56972417,2437.50000000,825.79680366,-32.87366191,1.11637333,357.04586582,2062.50000000,30.83246257,82.57434354,82.70410076,3106.00000000,nonpuff
1221.40389529,55.72461600,-50.56972417,2437.50000000,825.79680366,-32.87366191,1.11637333,213.50873259,500.00000000,68.05036420,-4.58423683,-5.36831686,1731.00000000,nonpuff
1588.98410418,105.96845613,-43.30195624,3703.12500000,1167.36034388,-11.40247420,1.64495619,258.29081846,3187.50000000,30.79795895,72.44309543,70.75746275,168.50000000,nonpuff
215.14767967,38.69777106,-22.23633738,609.37500000,-198.29707378,6.26503880,1.26061738,72.55218625,3750.00000000,41.09299736,70.21598351,70.35325109,1324.75000000,nonpuff
120.27282793,30.64208678,-6.65827112,4875.00000000,-209.09622432,15.71418643,1.63703478,34.23031815,4937.50000000,56.97274931,29.08910708,29.55839264,1684.12500000,nonpuff
316.78258478,22.61229017,-16.75352303,1125.00000000,17.19525490,5.92054116,0.69404540,63.87412759,250.00000000,60.39059944,13.23571418,11.35117729,612.87500000,nonpuff
1832.25599205,82.13592327,-68.22116087,4898.43750000,1230.04660601,-23.53993976,1.32744123,70.57337778,1687.50000000,61.21577519,82.73513922,82.14119509,362.37500000,puff
1213.80730237,58.45724280,-55.96461017,960.93750000,640.94068664,-16.39381333,1.32950043,93.48903470,1187.50000000,60.86699934,70.36134242,70.47511851,331.12500000,puff
1122.21888870,67.76832444,-96.91803753,1148.43750000,547.14484211,-59.82773306,1.00000000,96.44332629,1250.00000000,62.27994744,68.24262045,67.87453050,-1028.25000000,puff
1573.94115287,75.77179997,-82.01916845,2625.00000000,1085.02050199,-46.50709229,1.49368143,119.10738516,1875.00000000,64.71440287,66.19186067,65.15691064,-3075.12500000,puff
1193.25167511,65.31686435,-84.50655409,-1476.56250000,678.58501529,-48.99447794,1.10060791,92.84058748,1125.00000000,66.08145521,72.66442383,71.97129603,409.25000000,puff
1622.53654456,74.45863660,-71.83856549,351.56250000,1145.46631846,-41.85565318,1.12670256,93.93526724,1500.00000000,59.17389058,85.93023107,85.82810622,315.50000000,puff
1218.92271130,50.18850002,-65.21572630,5929.68750000,734.45494033,-33.14194924,1.06612638,68.55594609,1687.50000000,61.79995420,79.32201812,79.12471979,-2059.50000000,puff
1709.70881707,76.36800169,-79.79837569,820.31250000,1158.72137976,-47.72459863,1.04110257,68.54932032,1187.50000000,60.01919488,80.63635925,80.46905952,-1512.62500000,puff
1146.42999572,76.29589092,-68.15984299,-914.06250000,588.11921438,-36.83926794,0.87366548,47.02749760,1437.50000000,62.33996187,68.64579179,68.54671525,81.12500000,puff
1704.34154397,86.52784319,-48.61511831,1781.25000000,1288.48171257,-16.82327201,1.52979274,88.72189560,1062.50000000,67.02357973,79.60245449,79.80012947,-153.25000000,puff
1586.88771247,63.92859356,-93.54582060,1617.18750000,1094.65589209,-53.92665143,0.93552651,52.70077406,1187.50000000,61.24658878,74.43451661,75.10199531,-3075.12500000,puff
1954.40544947,89.03276599,-55.87190099,1429.68750000,1462.17362909,-11.36926082,0.98154853,68.16503323,1000.00000000,61.96981755,81.73250449,81.46269413,-1450.12500000,puff
1815.88504950,78.66632388,-52.24983809,3351.56250000,1342.93014436,-13.26656287,1.03759666,51.90937542,1312.50000000,67.20139003,93.72083335,92.97371584,-2825.12500000,puff
2170.21618649,79.54146089,-86.26612432,1828.12500000,1728.69562756,-46.88516050,0.62323753,91.06145058,937.50000000,61.20350853,78.19420527,78.15526980,-1918.87500000,puff
2026.65831593,94.88556182,-117.21992456,-914.06250000,1469.23577602,-72.42135830,0.60706272,129.86130300,625.00000000,59.78325462,78.88898798,78.14386945,-28.25000000,puff
1184.52951536,52.38936637,-110.43294373,-2437.50000000,275.18670681,-65.17618517,1.06135622,92.91546616,750.00000000,59.06569476,77.48167890,77.64928724,534.25000000,puff
3794.73615274,181.78580546,-211.41590381,-1875.00000000,3049.53295303,-166.15914525,0.75807702,175.89188640,1125.00000000,65.23140249,78.68485526,79.09398613,57.25000000,puff
813.25327759,71.25837009,-62.63656073,-140.62500000,-12.77038481,13.59385225,0.77351501,347.90681304,1187.50000000,66.65097545,95.59021259,93.00657673,3104.12500000,nonpuff
1366.57345745,84.94537356,-89.04970874,5695.31250000,558.95961220,-6.69763707,1.06675102,192.81155496,1312.50000000,56.91644614,99.40225984,97.36366362,572.87500000,nonpuff
545.22580258,61.20623740,-74.52744010,-140.62500000,-124.84754690,-10.13337526,1.07922467,174.69299436,750.00000000,37.40030584,56.93950946,56.48968400,691.00000000,nonpuff
708.15709156,113.91613706,-37.09985322,-445.31250000,-84.15823470,17.99247627,1.16626368,42.36278919,3687.50000000,36.27473392,23.99657329,23.73027721,3441.00000000,nonpuff
4732.10806580,222.28302833,-175.68997396,4851.56250000,3868.22607869,-115.89661256,1.54604004,472.49728687,1062.50000000,47.35341717,36.07987458,37.73079320,-3387.12500000,nonpuff
642.46248330,92.27796275,-20.70207222,-2085.93750000,-237.27180263,22.58335073,1.35039975,157.37539622,1687.50000000,34.69260888,106.26123086,107.87912703,56.62500000,nonpuff
905.98682745,46.12807565,-73.84715501,-1031.25000000,330.36302496,-32.92298547,0.91136067,99.76659457,875.00000000,48.58098127,-11.66778779,-11.95262975,2650.37500000,nonpuff
1694.34506162,105.50303757,-63.08181527,328.12500000,1118.72125914,-22.06903842,1.00000000,75.81809928,1687.50000000,50.57413160,-19.86825859,-23.03577641,3056.62500000,nonpuff
1699.60748222,98.54545831,-59.60785717,6492.18750000,897.46473433,-12.06610285,1.02757097,50.01734020,3750.00000000,34.18304733,59.47493628,60.78208384,-1235.12500000,nonpuff
1699.60748222,98.54545831,-59.60785717,6492.18750000,897.46473433,-12.06610285,1.02757097,95.15616539,1250.00000000,58.11053544,-27.04197820,-29.98568538,-4110.12500000,nonpuff
156.79468512,16.29596890,-31.54614784,-1781.25000000,-366.75986930,7.56240488,0.80252636,107.53200133,1875.00000000,51.41111207,-22.67763020,-25.80538533,4858.62500000,nonpuff
1752.35399274,93.00158104,-71.82405138,2625.00000000,1228.79943832,-33.62522994,1.04652177,87.68418146,1625.00000000,54.71184003,-27.90987433,-27.90296724,-2563.25000000,nonpuff
87.98801840,10.98078233,-35.96867008,492.18750000,-448.07552195,8.50802445,1.08811573,147.79191204,3562.50000000,59.03329076,-27.57249151,-39.69864856,3436.75000000,nonpuff
1231.93308120,105.75757981,-41.49975710,515.62500000,643.71859098,7.26876268,1.05531757,165.59956460,2937.50000000,31.11396938,78.38467935,78.55246426,468.00000000,nonpuff
1198.94151162,78.81594504,-57.66825355,1453.12500000,687.44258023,-13.19155901,1.19764623,71.35504463,4687.50000000,61.93626378,58.03126583,58.19825172,-844.50000000,nonpuff
659.88262481,46.59525003,-54.90606467,-23.43750000,-12.18815524,-0.01709527,0.73581649,247.53991218,1875.00000000,64.83188093,80.55568430,81.23388056,1499.25000000,nonpuff
82.25021954,67.05458190,-15.70568342,-562.50000000,-404.43964788,39.95739303,1.17194100,109.83514707,2437.50000000,33.68200985,89.35936949,88.38958824,6929.12500000,nonpuff
1949.65109900,94.69628836,-45.07925516,3257.81250000,1442.82608879,10.58382130,1.19141420,110.35986612,1562.50000000,62.16515260,81.74264568,80.86389428,335.37500000,puff
2286.56968575,110.53079768,-135.82043550,164.06250000,1793.96459511,-88.95674968,1.32347013,107.09954594,1187.50000000,58.90317864,90.88443333,90.71455202,335.37500000,puff
1788.78682652,83.08530168,-90.87236945,-70.31250000,1449.91662300,-52.47250914,0.64032033,91.92254875,1187.50000000,58.52338685,71.78343442,71.19422197,85.37500000,puff
2113.03924722,62.06025123,-85.72019687,1828.12500000,1530.12872749,-45.82215646,1.29006005,66.45328550,1375.00000000,65.12900542,56.31197912,55.39519095,-2070.87500000,puff
2168.42240511,81.88491923,-100.37006268,1453.12500000,1630.38745230,-59.91683823,1.17993596,56.07084863,1125.00000000,63.55875584,64.99727671,64.31172243,-1711.50000000,puff
1847.12182156,65.80648518,-135.05652472,117.18750000,1304.02499456,-93.97432191,1.53661756,92.50002672,1687.50000000,65.25114090,63.19364206,62.67192663,-1102.12500000,puff
1687.66068926,61.69631634,-87.37919543,937.50000000,1141.40658019,-48.91787721,0.75426782,89.96398721,1312.50000000,59.24977664,70.19301834,69.94341223,-1602.12500000,puff
2054.43095592,72.51892636,-101.06926169,3539.06250000,1578.58212726,-65.32994237,0.75861773,106.00219008,1125.00000000,65.23048426,81.99362949,81.35488452,-1289.62500000,puff
2247.65853535,86.59034773,-129.24413492,1523.43750000,1735.97235420,-92.94398752,1.09539292,90.71172846,1125.00000000,59.87443701,74.84843366,74.90145532,-2086.50000000,puff
1590.34745778,79.98283503,-105.37846182,-1429.68750000,844.09814134,-62.20814253,0.67619927,161.80941219,875.00000000,65.45715290,53.21806734,51.40520440,444.75000000,puff
1956.64148762,118.89522391,-150.85942708,164.06250000,1462.09638591,-104.51804713,1.57365193,199.31663136,812.50000000,60.02768333,81.93639561,81.26311555,-1024.00000000,puff
253.46392054,32.83128631,-54.38346412,-539.06250000,-296.11200573,-9.63686075,0.81831141,298.94136550,2125.00000000,34.18892773,92.41653017,91.84974058,-8.37500000,nonpuff
675.38731438,76.58745931,-72.87275907,-70.31250000,22.06252773,0.64547733,0.90205077,381.24433090,1062.50000000,52.25068075,91.14099196,89.10408868,3365.50000000,nonpuff
870.98851577,85.40808906,-46.72227644,-304.68750000,223.64388928,-9.39782273,1.38615534,48.57017896,1312.50000000,53.20062769,0.44971629,-7.67814842,2443.62500000,nonpuff
1115.32469099,94.19468823,-41.01442633,5859.37500000,483.39338184,1.16415566,2.36087068,157.37062859,3812.50000000,62.30201939,21.18644418,24.42234766,-4556.37500000,nonpuff
420.16674486,37.26363953,-28.66724670,-187.50000000,12.78595638,-3.65465608,0.98181136,37.87879918,4187.50000000,47.70902017,109.35668221,109.32791388,-396.50000000,nonpuff
377.72525401,31.24481241,-18.38063453,351.56250000,-27.69275301,6.63195609,0.94771706,60.44657715,625.00000000,71.06633081,72.94482315,76.95455568,900.37500000,nonpuff
406.03448492,33.68136821,-47.73500205,-117.18750000,0.61647791,-22.72241143,2.52177927,95.07674624,2937.50000000,61.18867493,61.34385864,60.04748720,-130.87500000,nonpuff
628.74598196,36.14473515,-27.27866670,-187.50000000,262.70875511,-1.75057084,0.55854874,126.10557196,875.00000000,53.08436826,82.76909230,85.57007772,-486.12500000,nonpuff
524.49183847,29.30954408,-58.44286654,-656.25000000,158.45461161,-32.91477069,1.85368381,354.99716525,437.50000000,31.03241664,98.56279389,98.08816145,982.62500000,nonpuff
524.49183847,29.30954408,-58.44286654,-656.25000000,158.45461161,-32.91477069,1.85368381,346.04453078,500.00000000,60.57121000,-39.88389371,-42.79926838,-454.87500000,nonpuff
42.25805331,32.57886654,-21.51056600,3000.00000000,-241.77735310,-0.27622989,2.36551106,176.30367366,1687.50000000,40.19300863,-49.74552426,-49.20066776,3715.12500000,nonpuff
836.37552295,70.71535886,-26.32551539,4101.56250000,394.36619118,4.20028781,1.00082493,182.73096270,250.00000000,37.13197532,-89.09519344,-89.71226829,2340.12500000,nonpuff
1183.85491638,67.33501262,-64.85724119,562.50000000,657.72597331,-21.14153224,0.59624536,97.36341310,1687.50000000,39.48102355,36.73907428,38.26759225,1651.75000000,nonpuff
1183.99716652,80.50957388,-44.90257029,1828.12500000,416.21598757,-5.76616946,1.47899434,302.12896763,875.00000000,39.00581830,16.93586067,9.45131752,1022.25000000,nonpuff
1058.92789900,69.51509284,-35.11253336,1992.18750000,356.50448927,6.06162503,0.69913496,225.27391392,2875.00000000,34.52270902,13.72691891,15.11849422,2662.87500000,nonpuff
895.23151052,69.64853634,-34.84083301,-562.50000000,260.41861929,5.63278337,0.59688414,502.80714851,437.50000000,45.42605874,9.00313497,4.59565251,725.37500000,nonpuff
388.59180681,86.84284453,-30.77375466,-1382.81250000,-162.21473959,9.76312341,1.64348870,70.88631500,2375.00000000,37.26875584,113.90720119,120.02762024,3194.12500000,nonpuff
1304.74670130,57.50178210,-46.66002227,3492.18750000,678.97395478,-9.63689047,0.86850332,195.90454781,1312.50000000,42.99272714,-56.24695143,-54.26027996,-462.12500000,nonpuff
626.71301916,69.82705636,-23.74890251,-1687.50000000,-32.68965449,12.05767057,1.15731481,167.86662887,812.50000000,38.33422463,50.08468190,46.43251548,1678.50000000,nonpuff
1237.83732483,50.42615629,-36.84110795,9656.25000000,578.43465119,-1.03453488,1.09626690,127.54071227,1250.00000000,36.61934182,8.07741880,8.18981657,-4884.00000000,nonpuff
978.98659249,61.21969550,-90.82975440,-2507.81250000,159.89380206,-45.89872864,1.02630919,405.13837612,1125.00000000,35.95262044,51.45975653,51.64213853,3822.75000000,nonpuff
171.55343982,36.87824549,-29.26156182,-46.87500000,-325.85154742,1.86537354,0.71773859,71.87005945,1062.50000000,62.19574591,92.45124204,92.09045076,3775.87500000,nonpuff
1571.90179990,69.18687790,-42.91659903,3140.62500000,1074.49681266,-7.91170912,1.49093873,124.44282215,1000.00000000,60.88143688,87.05153781,87.44708110,2588.37500000,nonpuff
1460.02259518,59.68773501,-65.17991424,1031.25000000,1260.67562312,-32.59203649,0.89690901,174.95339549,2875.00000000,69.11283985,95.56394183,87.72574008,1650.87500000,nonpuff
1460.02259518,59.68773501,-65.17991424,1031.25000000,1260.67562312,-32.59203649,0.89690901,272.40389582,1000.00000000,61.11331073,-3.31234944,-8.64870063,-786.62500000,nonpuff
723.72233497,48.87906232,-36.46619247,843.75000000,572.35444147,-3.87831472,0.77311249,223.30000937,1625.00000000,41.40477035,44.30693916,52.98808853,369.62500000,nonpuff
302.41186045,41.03065787,-39.06693117,-492.18750000,130.34765446,-8.85100902,1.42644198,346.42111737,2125.00000000,30.37077232,49.33161058,47.41251545,2057.12500000,nonpuff
184.03670041,24.63237816,-16.65539546,-867.18750000,-5.97762024,4.08250029,0.58545103,82.95250414,2000.00000000,65.30582098,85.34131181,84.28178516,-833.50000000,nonpuff
383.41590413,44.59663387,-33.49207837,-164.06250000,-6.13671878,-2.07169216,1.13631204,91.67397237,2937.50000000,33.21478845,37.40732295,37.58134615,3838.37500000,nonpuff
574.18000809,27.98745942,-26.36887681,-914.06250000,184.49876570,4.38236059,0.39911139,176.77792779,875.00000000,50.40539238,-1.74605548,-0.91027159,4275.87500000,nonpuff
574.18000809,27.98745942,-26.36887681,-914.06250000,184.49876570,4.38236059,0.39911139,279.12627875,562.50000000,52.31703068,-10.08723250,-16.54810059,1463.37500000,nonpuff
79.75342870,36.91617574,-6.16082080,-2085.93750000,-374.71697685,25.34046803,0.93904046,88.84020494,1125.00000000,43.84824943,-27.32066844,-28.98454825,4557.12500000,nonpuff
690.75819665,32.85555243,-47.54402753,7242.18750000,172.07991017,-16.04273870,2.02929765,85.83676416,1875.00000000,32.61023655,66.62961319,66.76780630,947.75000000,nonpuff
1071.74307883,108.52476658,-26.36325829,3914.06250000,553.06479234,5.13803054,1.91270032,186.03270348,2250.00000000,32.83786906,89.29211099,82.57576592,5416.50000000,nonpuff
1071.74307883,108.52476658,-26.36325829,3914.06250000,553.06479234,5.13803054,1.91270032,255.17702321,500.00000000,33.05820949,50.24846631,52.70544693,-2646.00000000,nonpuff
253.14295748,29.95696253,-35.19862416,679.68750000,-299.30233253,-2.59607491,1.71336425,478.37495114,1625.00000000,31.38822401,21.71006666,22.11531505,2135.25000000,nonpuff
697.89427791,60.40441697,-50.16104514,-257.81250000,127.06825618,-16.02647661,0.87396416,557.38454409,437.50000000,31.98201877,36.59197172,46.04456568,4229.00000000,nonpuff
184.12619171,11.84732833,-26.15909742,2929.68750000,-395.62770284,9.13246451,0.98641565,215.42182604,562.50000000,67.37613641,-34.46075990,-39.66057126,1307.12500000,nonpuff
947.82083091,61.77706774,-41.34339991,3239.43750000,368.06693635,-6.05183798,0.98641565,373.86334663,3125.00000000,32.37516949,54.32466063,54.35233272,1635.25000000,nonpuff
735.99505919,53.63525785,-55.39709129,1968.75000000,202.29002735,-19.80956517,1.29427737,21.75820086,1687.50000000,30.28342311,48.16115146,48.85219334,-1195.62500000,nonpuff
745.98535414,30.44508454,-39.69121176,-1500.00000000,186.15496781,-6.56842496,0.63247977,90.18888201,437.50000000,34.69819240,48.90771955,48.07878154,3101.25000000,nonpuff
1057.77136885,79.56444453,-42.32602120,3421.87500000,633.60675172,-9.28188120,1.47458274,98.94741394,1250.00000000,32.69575993,18.46420673,18.41063989,741.87500000,nonpuff
1987.61705445,60.18039785,-62.60235161,4570.31250000,1563.45243732,-30.77459514,1.31628229,240.83116421,625.00000000,31.31491864,50.91763177,50.89202283,2304.37500000,nonpuff
742.48435926,79.18739877,-35.41185635,-445.31250000,-195.84341086,9.50379913,1.28698942,413.68470496,875.00000000,67.35088338,78.36084065,93.22459002,-730.25000000,nonpuff
932.93389120,112.07303146,-68.87825677,3867.18750000,-5.39387892,-21.48221978,1.24173067,422.79711351,2000.00000000,54.13334340,110.40441743,112.30796485,3394.75000000,nonpuff
492.64370199,69.99106960,-100.78720103,1734.37500000,-44.06134399,-50.01831739,1.50947352,661.38446953,687.50000000,72.73469709,37.85072954,95.67824466,4488.50000000,nonpuff
330.23417961,110.25239593,-45.82658092,2015.62500000,-206.47086636,5.62459411,1.85392505,456.92479537,750.00000000,64.30293896,-100.72785788,-93.16132287,2504.12500000,nonpuff
2086.40907425,143.90828774,-89.37564221,4289.06250000,1555.73462780,-38.89323995,2.14371683,666.91712636,625.00000000,75.04046491,-5.72948032,-3.98048139,-2574.62500000,nonpuff
842.17003594,85.58852312,-54.98977049,1546.87500000,204.04374451,-6.99452902,1.31594171,114.02390532,2812.50000000,37.48880002,38.77146582,39.13309847,-114.00000000,nonpuff
229.45064890,20.35857268,-48.12395615,-281.25000000,-198.30612879,3.09760192,1.16662797,238.82791660,1250.00000000,31.31670905,63.46241763,60.14777541,1995.37500000,nonpuff
976.67797836,81.44571621,-76.54868136,210.93750000,137.95494386,-0.84649464,0.94360571,193.39393867,2062.50000000,65.82318324,9.36600267,4.51323148,3745.37500000,nonpuff
1186.90925702,86.46044703,-70.73176115,328.12500000,265.71935042,2.72444672,0.55892740,182.14958552,4687.50000000,34.17351697,23.53260657,24.68541326,2557.87500000,nonpuff
1363.62682454,85.81416416,-94.07152676,0.00000000,442.43691794,-22.53240047,0.68569972,174.46437271,2000.00000000,30.74720668,41.66675167,43.05911278,-489.00000000,nonpuff
937.02921897,70.35126963,-74.56592431,-328.12500000,33.25219391,-20.69789362,0.70693489,159.24330699,4187.50000000,32.46121274,21.90854847,21.97306015,870.37500000,nonpuff
1139.21225083,71.22446303,-54.69353281,-562.50000000,374.39579000,0.03128847,0.44062952,56.35316651,5812.50000000,32.50896218,52.36786137,52.84447089,2651.62500000,nonpuff
1363.33301850,43.99477201,-47.50048447,4781.25000000,771.95225880,-8.87974625,1.23455408,41.01241896,5687.50000000,34.03795734,34.12688939,34.52968704,1245.37500000,nonpuff
923.04973114,84.81386080,-36.29042168,1551.18750000,142.71770500,17.97074018,1.71702748,733.08536033,687.50000000,71.26397956,4.23129449,43.99517319,1948.50000000,nonpuff
3018.96772420,125.94894352,-134.72824700,4664.06250000,2616.75237896,-59.69703219,1.20040598,401.74512076,1500.00000000,69.79799626,73.11452220,87.57579961,-919.50000000,nonpuff
890.52915655,46.32429255,-60.66832440,-2179.68750000,396.67989013,-10.73354073,0.51292525,68.01228755,6937.50000000,46.07614524,82.25504435,81.83867591,-1016.75000000,nonpuff
205.61776522,39.02590112,-137.77610663,-937.50000000,-700.45917869,-73.47576221,1.26461288,167.23709624,4500.00000000,31.59352402,116.50322616,121.08848102,764.50000000,nonpuff
580.67820861,35.42279719,-46.76716171,468.75000000,66.83944356,-17.68030360,1.00000000,369.13086592,125.00000000,39.33627076,24.15488282,23.86090857,1475.12500000,nonpuff
516.15298557,28.04853148,-27.17888135,-1523.43750000,35.38482356,0.21966049,0.23908857,152.35662653,5437.50000000,31.29725139,7.52656394,7.50632338,1348.87500000,nonpuff
583.96943342,69.59418550,-37.44110800,421.87500000,84.60103566,2.65394062,1.73848390,56.05588956,3750.00000000,47.83882295,113.65279694,113.84313407,966.25000000,nonpuff
882.79803304,82.14735406,-27.97814756,187.50000000,322.02956335,12.43178082,1.10877906,264.42542509,625.00000000,41.19349628,44.26109858,45.50933496,3122.50000000,nonpuff
882.79803304,82.14735406,-27.97814756,187.50000000,322.02956335,12.43178082,1.10877906,117.12063770,437.50000000,57.53952106,43.06019639,43.15078507,497.50000000,nonpuff
-7.10043122,3.62523723,-36.88094720,-773.43750000,-414.08217109,-8.35121682,1.82580158,68.47916087,2437.50000000,49.39341723,69.42801135,68.77127004,-333.00000000,nonpuff
1695.12457563,47.54751100,-133.53787997,726.56250000,1281.18854866,-101.98607239,4.09713184,65.63701281,6937.50000000,49.75209822,56.76900037,57.54366298,932.62500000,nonpuff
500.89726304,40.17895787,-33.04358688,-328.12500000,50.74436886,0.01936266,0.61785427,50.03003349,3437.50000000,70.67918007,5.23760096,4.89317534,2651.37500000,nonpuff
1276.03263951,69.68527307,-38.43820498,890.62500000,825.87974532,-5.66142857,0.57721602,10.05796972,5562.50000000,71.07337018,12.73286375,13.01095209,-786.12500000,nonpuff
208.35813498,19.80729366,-22.68470467,3140.62500000,30.93511140,-5.47647724,2.22419563,62.53155401,5562.50000000,57.30588623,42.49227733,36.93132788,1603.62500000,nonpuff
413.96430710,64.42054492,-35.43892319,-234.37500000,-235.56134636,22.78964113,0.96540556,248.23476516,937.50000000,42.98962015,53.48334075,52.61950984,-1122.37500000,nonpuff
2132.60751152,124.96878438,-108.22865077,2296.87500000,1457.02839353,-53.33317654,0.74093652,59.55961759,1375.00000000,41.91833621,76.96542395,77.66056485,-2747.37500000,puff
