@relation train_right.arff

@attribute Inspiration_Duration numeric
@attribute Expiration_Duration numeric
@attribute Respiration_Duration numeric
@attribute IE_Ratio numeric
@attribute Stretch numeric
@attribute Upper_Stretch numeric
@attribute Lower_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Inspiration_Duration_dist numeric
@attribute Expiration_Duration_dist numeric
@attribute Respiration_Duration_dist numeric
@attribute IE_Ratio_dist numeric
@attribute Stretch_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Lower_Stretch_dist numeric
@attribute Rate_of_Change_Max__dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Inspiration_Duration_ratio numeric
@attribute Expiration_Duration_ratio numeric
@attribute Respiration_Duration_ratio numeric
@attribute IE_Ratio_ratio numeric
@attribute Stretch_ratio numeric
@attribute Upper_Stretch_ratio numeric
@attribute Lower_Stretch_ratio numeric
@attribute Rate_of_Change_Max__ratio numeric
@attribute Rate_of_Change_Min__ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Magnitude_Median_ numeric
@attribute Magnitude_STD_ numeric
@attribute Magnitude_Quartile_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Mean_ numeric
@attribute Pitch_Median_ numeric
@attribute Pitch_STD_ numeric
@attribute Pitch_Quartile_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute Roll_STD_ numeric
@attribute Roll_Quartile_ numeric
@attribute RStime-WStime numeric
@attribute REtime-WStime numeric
@attribute RStime-WEtime numeric
@attribute REtime-WEtime numeric
@attribute RPStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
937.50000000,2203.12500000,3140.62500000,0.42553191,3198.95375434,1845.93281428,-1353.02094007,115.31207089,-128.92904180,70.31250000,1218.75000000,1312.50000000,-0.36303951,1471.61611811,1083.19141031,-402.54102544,54.73669381,-54.20846480,1.08108108,2.23809524,1.71794872,0.53962381,1.85195626,2.42012929,1.42351345,1.90361293,1.72548242,196.67696700,176.88767337,108.67035009,137.18955793,2812.50000000,43.29759703,42.48701037,4.35947824,5.83351869,63.63296877,62.22046189,12.51702307,15.60968258,3749.87500000,6890.50000000,937.37500000,4078.00000000,1874.87500000,puff
1640.62500000,3843.75000000,5484.37500000,0.42682927,2924.46523743,1700.07539841,-1224.38983902,108.97454703,-96.55057980,679.68750000,2859.37500000,3421.87500000,-0.26660965,994.90965189,929.14223107,0.00000000,26.83202977,-21.74546476,1.70731707,3.90476190,2.65909091,0.61552540,1.51561596,2.20521761,1.00000000,1.32665215,1.29069489,162.18956154,137.17861714,114.49448008,119.99185448,3250.00000000,45.60060111,46.08833181,7.31245731,10.31269908,48.76365388,46.95970145,9.68238395,10.70481321,3203.00000000,8687.37500000,-47.00000000,5437.37500000,1593.62500000,puff
2671.87500000,2812.50000000,5484.37500000,0.95000000,4216.74807019,2471.99069177,-1744.75737842,106.79889067,-178.37512696,1593.75000000,1851.56250000,3210.93750000,0.14433198,2246.54074002,1551.56770949,-646.36060494,28.56988271,-96.15860569,2.47826087,2.92682927,2.41237113,1.17914573,2.14025601,2.68571161,1.58845822,1.36520830,2.16957765,189.26215215,155.97904676,140.64031216,151.42135144,2812.50000000,41.30446742,40.21415724,7.85432924,12.56997820,74.05059913,74.56503334,10.95131091,13.22301817,3859.25000000,9343.62500000,1046.75000000,6531.12500000,3718.62500000,puff
1875.00000000,1921.87500000,3796.87500000,0.97560976,2818.20550008,1285.41585238,-1532.78964771,97.65881364,-92.56613522,914.06250000,796.87500000,1570.31250000,0.00632340,726.01704852,436.03417719,-338.76764616,15.74211584,-17.09756252,1.95121951,1.70833333,1.70526316,1.00652377,1.34701322,1.51335482,1.28371977,1.19217225,1.22655209,202.72134235,188.84924070,111.50670691,168.47068293,2125.00000000,43.07345748,45.43435194,11.07912107,15.16847408,68.94690483,69.22087605,12.30721815,13.36915017,3031.12500000,6828.00000000,906.12500000,4703.00000000,2781.12500000,puff
2062.50000000,2062.50000000,4125.00000000,1.00000000,3271.28581998,1723.32321073,-1547.96260925,84.24956699,-128.83926287,1101.56250000,1359.37500000,2460.93750000,-0.71428571,1245.32530709,757.57472333,-385.04766662,7.85890039,-58.38678095,2.14634146,2.93333333,2.47887324,0.58333333,1.61468390,1.78444309,1.33110561,1.10287776,1.82873987,151.08680994,119.30836041,100.60940925,87.08535263,3250.00000000,44.43850194,45.69410881,6.94883917,8.92515878,73.57747059,71.13941869,9.29911341,15.14631278,3812.37500000,7937.37500000,562.37500000,4687.37500000,2624.87500000,puff
1828.12500000,1734.37500000,3562.50000000,1.05405405,2477.61643398,1707.81777359,-769.79866039,76.52031546,-99.12189938,914.06250000,843.75000000,1804.68750000,0.02773826,574.39468540,598.07558513,293.02308285,4.10277823,-23.06104758,2.00000000,1.94736842,2.02666667,1.02702703,1.30180124,1.53893201,0.72429706,1.05665448,1.30319208,260.53900235,178.92809407,185.22983330,313.98404969,2875.00000000,47.98133648,47.61916863,6.33464549,10.66826338,70.76026648,69.77897365,6.46474365,8.86722532,4749.87500000,8312.37500000,1874.87500000,5437.37500000,3703.00000000,puff
1359.37500000,2390.62500000,3750.00000000,0.56862745,2896.70797644,1848.74404122,-1047.96393522,114.54042410,-92.58904153,140.62500000,1500.00000000,1617.18750000,-0.71113445,873.62785881,796.00380302,-5.45019950,41.15613809,-20.32385504,1.11538462,2.68421053,1.75824176,0.44432285,1.43183058,1.75612556,1.00522794,1.56083039,1.28123992,229.56886082,218.53522920,110.52393992,150.29521850,1500.00000000,46.46279396,44.88422693,8.27271563,12.33780133,69.19076373,67.87827939,12.21887435,18.61508940,3031.12500000,6781.12500000,1531.12500000,5281.12500000,2890.50000000,puff
843.75000000,1921.87500000,2765.62500000,0.43902439,2381.14929611,1240.76899439,-1140.38030172,104.76778579,-91.69562985,-234.37500000,1007.81250000,703.12500000,-0.58112213,398.98010210,177.97790031,-73.36209068,28.25828219,-21.20642401,0.78260870,2.10256410,1.34090909,0.43035425,1.20128458,1.16746273,1.06875430,1.36934343,1.30084640,184.61839860,143.39109149,142.77871144,125.03814916,2875.00000000,47.94392171,45.48101804,9.07564055,14.88092502,70.25726005,68.03345216,10.29135417,14.96059956,4203.00000000,6968.62500000,1328.00000000,4093.62500000,2171.75000000,puff
750.00000000,2109.37500000,2859.37500000,0.35555556,2918.37382875,1559.24703851,-1359.12679024,71.74280099,-106.75706011,-187.50000000,1218.75000000,1031.25000000,-0.56444444,964.19966158,438.95132468,-327.20586572,5.13409500,-36.93266411,0.80000000,2.36842105,1.56410256,0.38647343,1.49340518,1.39181737,1.31708424,1.07707844,1.52893639,263.41430181,164.92885933,242.23601153,298.96393837,1875.00000000,48.91765150,48.50955055,7.42491682,9.60092485,77.25455422,74.72604739,14.67229956,18.27908103,3906.12500000,6765.50000000,2031.12500000,4890.50000000,2781.12500000,puff
1171.87500000,1593.75000000,2765.62500000,0.73529412,2562.14944224,1915.55841077,-646.59103147,107.16643731,-96.19511852,234.37500000,539.06250000,445.31250000,-0.14470588,330.14879981,785.45016112,563.51913271,23.19642170,-12.86913537,1.25000000,1.51111111,1.19191919,0.83556150,1.14791609,1.69502206,0.53432411,1.27624649,1.15444325,174.79182064,137.80402479,99.95736848,97.83155977,2125.00000000,47.62226162,46.35557311,7.71708128,12.02487616,69.80848635,68.51794359,10.71450067,16.67477336,3499.87500000,6265.50000000,1374.87500000,4140.50000000,2546.75000000,puff
3187.50000000,656.25000000,3843.75000000,4.85714286,1321.55701503,353.11483062,-968.44218442,60.63261971,-49.42737257,2132.81250000,-539.06250000,1195.31250000,4.05406593,-340.91820547,-513.87144273,-22.50684058,-9.63692072,16.68570409,3.02222222,0.54901961,1.45132743,6.04816639,0.79493336,0.40728999,1.02379321,0.86285778,0.74761870,201.45029893,203.31953749,120.59924172,119.44010819,1937.50000000,46.33991740,46.59183590,6.23454525,9.87301139,71.26029617,71.66000445,8.11614198,11.78149427,3218.62500000,7062.37500000,1281.12500000,5124.87500000,4468.62500000,puff
1171.87500000,2343.75000000,3515.62500000,0.50000000,1707.78801410,823.91857044,-883.86944366,73.28191711,-72.08780857,164.06250000,1148.43750000,1242.18750000,-0.27976190,384.00249850,207.50541761,-99.63927585,20.43358945,-22.66374703,1.16279070,1.96078431,1.54639175,0.64122137,1.29007909,1.33663366,1.12705361,1.38664590,1.45855695,58.89598194,35.79431821,50.53736272,54.75062485,1875.00000000,51.50584546,51.38070732,1.87943520,2.02413739,62.61848673,63.08324550,3.60245189,2.97160120,4421.75000000,7937.37500000,2546.75000000,6062.37500000,3718.62500000,puff
1031.25000000,4406.25000000,5437.50000000,0.23404255,1643.10191138,806.69117849,-836.41073289,65.48643161,-55.78253267,46.87500000,3210.93750000,3328.12500000,-0.63449193,517.39000835,355.51364222,-87.14451410,17.73897073,-13.07460339,1.04761905,3.68627451,2.57777778,0.26946835,1.45961139,1.78796840,1.11630648,1.37151652,1.30613995,67.08943856,62.30458059,47.82590343,60.34324951,3187.50000000,47.25842503,46.98571369,1.23854663,0.99854497,53.02061430,53.00884382,2.78898198,3.37006497,5062.37500000,10499.87500000,1874.87500000,7312.37500000,2906.12500000,puff
6281.25000000,2109.37500000,8390.62500000,2.97777778,2934.03119992,1739.31652499,-1194.71467492,93.27555656,-84.16693301,5320.31250000,914.06250000,6281.25000000,2.18277778,1730.50867411,1157.11430078,-431.43743406,40.17555990,-36.99471197,6.53658537,1.76470588,3.97777778,3.74563242,2.43786978,2.98747832,1.56524341,1.75660193,1.78424783,57.72277251,38.44580601,64.27960448,37.89753372,1625.00000000,48.68825551,49.04427114,2.52247221,0.77872068,52.53449094,52.89293456,1.24074488,1.69009425,-1609.50000000,6781.12500000,-3234.50000000,5156.12500000,3046.75000000,puff
5437.50000000,6395.75000000,11833.25000000,0.85017394,7144.07151736,5683.18454758,-1460.88696978,194.73341623,-238.00962845,4265.62500000,4872.31250000,7989.50000000,-0.08086054,5418.99763103,4915.96047772,-527.56756968,134.99146256,-186.60008277,4.64000000,4.19823590,3.07856911,0.91314979,4.14131335,7.40746383,1.56525941,3.25957563,4.62967772,464.52611546,468.87328506,130.42046526,216.99017426,375.00000000,33.79097402,33.10240564,7.70736211,11.90790402,20.53114698,22.70413414,8.57055555,10.64598338,-3406.37500000,8426.87500000,-3781.37500000,8051.87500000,1656.12500000,nonpuff
2578.12500000,1875.00000000,4453.12500000,1.37500000,2057.25350675,596.36653697,-1460.88696978,78.93006391,-36.16922590,1406.25000000,187.50000000,609.37500000,0.51887855,332.17962041,-207.70721430,-527.56756968,19.18811024,20.28441994,2.20000000,1.11111111,1.15853659,1.60608053,1.19255965,0.74168139,1.56525941,1.32118317,0.64068893,423.29954629,336.99252227,263.15898399,241.21579015,2000.00000000,34.86245179,34.30882646,14.46605722,19.29308242,-56.07163847,-58.36820989,11.69634560,10.38344332,3926.87500000,8380.00000000,1926.87500000,6380.00000000,4505.00000000,nonpuff
2578.12500000,1875.00000000,4453.12500000,1.37500000,2057.25350675,596.36653697,-1460.88696978,78.93006391,-36.16922590,1406.25000000,187.50000000,609.37500000,0.51887855,332.17962041,-207.70721430,-527.56756968,19.18811024,20.28441994,2.20000000,1.11111111,1.15853659,1.60608053,1.19255965,0.74168139,1.56525941,1.32118317,0.64068893,440.63431504,369.40145588,423.42136219,389.48188569,1062.50000000,34.78136327,34.55055185,5.64547572,7.38824827,80.79346505,79.75988836,16.20141804,19.35294295,1239.37500000,5692.50000000,176.87500000,4630.00000000,2755.00000000,nonpuff
5015.62500000,1218.75000000,6234.37500000,4.11538462,2508.97949945,1358.58479655,-1150.39470291,42.19382648,-109.17593806,3468.75000000,-562.50000000,2531.25000000,3.19658120,920.99120209,775.57207518,-357.96373907,-0.08988648,-68.94113715,3.24242424,0.68421053,1.68354430,4.47906977,1.57997354,2.33028328,1.45172861,0.99787421,2.71347032,297.24909165,267.16346494,121.22627875,173.59839538,4812.50000000,47.92088535,47.53672085,7.01871920,8.99845895,38.63861682,38.28173881,17.56626564,24.60270448,3036.25000000,9270.62500000,-1776.25000000,4458.12500000,3239.37500000,nonpuff
2437.50000000,609.37500000,3046.87500000,4.00000000,1326.85062857,384.82931852,-942.02131005,38.40407910,-16.17144576,1546.87500000,-562.50000000,773.43750000,3.20586158,748.31662786,123.69788136,-670.33749214,17.34041097,5.25595262,2.73684211,0.52000000,1.34020619,5.03690529,2.29347044,1.47369969,3.46734420,1.82323795,0.75470878,211.09445264,193.26611026,89.63229195,94.38443105,1000.00000000,31.97619454,32.27008035,3.84084589,5.58076869,-70.84295373,-70.79137950,8.61246099,13.89212741,-354.37500000,2692.50000000,-1354.37500000,1692.50000000,1083.12500000,nonpuff
1312.50000000,328.12500000,1640.62500000,4.00000000,843.46229857,355.29914078,-488.16315779,37.21187231,2.06309674,445.31250000,-703.12500000,-375.00000000,3.16025641,341.31196163,89.05857335,-246.35527509,15.58694886,21.45494226,1.51351351,0.31818182,0.81395349,4.76335878,1.67970075,1.33450414,2.01880581,1.72078631,-0.10638991,145.04284423,144.95922502,71.72357055,86.33784809,4125.00000000,37.62563796,36.99481236,5.44416917,8.68541982,-22.21500569,-20.37430306,8.72647896,10.93437848,5489.37500000,7130.00000000,1364.37500000,3005.00000000,2676.87500000,nonpuff
750.00000000,1406.25000000,2156.25000000,0.53333333,503.69860122,127.14109948,-376.55750173,22.65486186,-19.75774247,-140.62500000,164.06250000,0.00000000,-0.16666667,-394.32814648,-190.98192377,130.87508460,-3.50586418,2.08968361,0.84210526,1.13207547,1.00000000,0.76190476,0.56089488,0.39966016,0.74208380,0.86598750,0.90435104,214.98443679,207.63793784,71.59565969,108.74778998,1312.50000000,68.60784270,69.18164442,3.15855824,4.98238587,-143.68205616,-145.07209642,15.56019899,30.88351609,1588.25000000,3744.50000000,275.75000000,2432.00000000,1025.75000000,nonpuff
2812.50000000,1359.37500000,4171.87500000,2.06896552,2322.11787207,1396.55196854,-925.56590353,94.34991425,-83.91698129,1875.00000000,140.62500000,1757.81250000,1.07464734,1185.03814431,836.45553432,-307.52695478,53.40712345,-44.78989758,3.00000000,1.11538462,1.72815534,2.08078818,2.04217683,2.49341343,1.49758507,2.30443290,2.14472875,65.49944397,60.38844181,32.45952835,33.20730534,3625.00000000,37.17288450,37.29528155,1.15622926,1.68282415,-22.61296909,-22.52336429,0.94758440,1.07358508,2541.37500000,6713.25000000,-1083.62500000,3088.25000000,1728.87500000,nonpuff
2390.62500000,1593.75000000,3984.37500000,1.50000000,4328.08119731,3608.42519459,-719.65600272,129.30841913,-185.68707816,492.18750000,-23.43750000,468.75000000,0.20902256,2793.90172821,3212.93214914,329.28290329,92.12581186,-137.08686304,1.25925926,0.98550725,1.13333333,1.16191031,2.82110489,9.12386510,0.68608000,3.47765874,3.82070486,215.83357298,231.58930352,84.80349208,140.99302836,1000.00000000,43.91240636,44.46088954,4.11380934,2.73546971,99.01194652,100.65867977,9.13014098,17.04013797,1204.75000000,5189.12500000,204.75000000,4189.12500000,2595.37500000,puff
5671.87500000,2671.87500000,8343.75000000,2.12280702,2946.19170466,1809.40780198,-1136.78390267,95.23035199,-105.96333452,3773.43750000,1218.75000000,5062.50000000,0.74264829,1571.05717848,1499.73646514,-101.56227303,58.04774471,-63.98098830,2.98765432,1.83870968,2.54285714,1.53808904,2.14247526,5.84299413,1.09810679,2.56115316,2.52399744,105.99320230,101.33957363,68.82756065,95.64244563,2000.00000000,51.80310764,51.62525951,1.78812137,1.44968711,62.52661119,62.42341785,2.76417050,4.76135581,-717.12500000,7626.62500000,-2717.12500000,5626.62500000,2954.75000000,puff
2156.25000000,1781.25000000,3937.50000000,1.21052632,2692.22319342,1896.74590140,-795.47729202,103.23712846,-105.88715610,-46.87500000,398.43750000,187.50000000,-0.16963241,1420.83021154,1479.39312072,0.00000000,66.05452118,-54.70651979,0.97872340,1.28813559,1.05000000,0.87709210,2.11753819,4.54470652,1.00000000,2.77648976,2.06889097,64.59800576,38.89099449,66.11919633,55.33528984,3312.50000000,65.67522229,65.18648491,2.20152173,2.22359625,103.13069867,102.26295438,4.86244821,3.21760876,4392.25000000,8329.75000000,1079.75000000,5017.25000000,3236.00000000,puff
7968.75000000,6562.50000000,14531.25000000,1.21428571,2402.42677385,1496.62500066,-905.80177319,84.39250021,-72.80710880,6492.18750000,5156.25000000,11039.06250000,0.00187970,1131.03379197,1131.10545837,-111.92742091,39.30846886,-28.25653185,5.39682540,4.66666667,4.16107383,1.00155039,1.88960204,4.09451432,1.14098884,1.87189339,1.63425737,76.71147699,46.67684788,70.48082206,75.15948995,2750.00000000,51.91906104,51.25114794,2.19753605,2.87420257,80.51087150,80.99987377,1.96148340,1.86442440,-904.62500000,13626.62500000,-3654.62500000,10876.62500000,4314.12500000,puff
5812.50000000,3796.87500000,9609.37500000,1.53086420,3573.54032854,2485.30468719,-1088.23564135,124.43662676,-150.68447867,4335.93750000,2390.62500000,6117.18750000,0.35663552,2333.46774876,2178.14334585,-309.07751149,86.29826878,-110.77766288,3.93650794,2.70000000,2.75167785,1.30371897,2.88171869,8.09120274,1.39668137,3.26276833,3.77590834,102.14630062,83.92155118,75.47502500,121.27036801,4250.00000000,53.21525177,55.33070594,4.97526360,6.25897520,77.00902988,74.90618565,10.71021796,19.86437590,-185.87500000,9423.50000000,-4435.87500000,5173.50000000,1376.62500000,puff
1500.00000000,6609.37500000,8109.37500000,0.22695035,2278.82868892,1391.58322400,-887.24546492,78.17932773,-71.57655377,140.62500000,5156.25000000,5062.50000000,-0.95312627,1090.62277670,1025.52377173,-158.19986161,35.76273501,-37.29892553,1.10344828,4.54838710,2.66153846,0.19231832,1.91787355,3.80152244,1.21699584,1.84313078,2.08814196,65.91629251,59.46405826,36.94524244,62.14139844,2625.00000000,51.52314105,51.96741078,2.37031384,3.23032900,76.15591638,78.90398665,7.74361229,11.98908290,3579.75000000,11689.12500000,954.75000000,9064.12500000,2454.75000000,puff
2062.50000000,3796.87500000,5859.37500000,0.54320988,2241.96946243,1279.75603511,-962.21342732,63.28068716,-68.81666244,585.93750000,2625.00000000,3046.87500000,-0.73884141,1339.59225137,862.75802168,-468.13866465,27.09031176,-40.27009500,1.39682540,3.24000000,2.08333333,0.42370370,2.48451472,3.06897394,1.94750572,1.74855017,2.41068081,179.24641900,120.19685320,150.23973957,191.26426882,2625.00000000,41.63903583,47.43757364,11.30959297,17.35126297,85.67859495,85.17519683,5.81786128,8.35108090,1970.37500000,7829.75000000,-654.62500000,5204.75000000,1407.87500000,puff
4500.00000000,1218.75000000,5718.75000000,3.69230769,2316.18650435,1010.83193422,-1305.35457013,58.41949213,-66.18511038,2976.56250000,-234.37500000,2226.56250000,2.28997354,1336.16935601,572.28209231,-737.54790977,20.76998170,-32.61536891,2.95384615,0.83870968,1.63758389,2.63297281,2.36341426,2.30494196,2.29894198,1.55166671,1.97157045,98.48793484,80.22220340,53.94699025,59.45167160,1812.50000000,49.78380422,49.78692665,2.14862668,2.68950138,83.91028662,83.95642112,3.46657141,6.71626005,2157.87500000,7876.62500000,345.37500000,6064.12500000,4845.37500000,puff
5062.50000000,2765.62500000,7828.12500000,1.83050847,2118.11823722,1288.04367149,-830.07456573,68.14136067,-66.59622950,4101.56250000,1453.12500000,5625.00000000,0.96208742,1325.92477806,948.54047937,-332.95864539,41.08049596,-35.30580087,5.26829268,2.10714286,3.55319149,2.10785824,2.67373861,3.79390740,1.66978069,2.51807773,2.12832589,74.59629191,56.16346728,58.44584235,72.61755562,2437.50000000,49.06995362,48.97570512,1.71284645,1.28694052,90.30537053,90.15523220,3.20247747,2.96106047,2579.75000000,10407.87500000,142.25000000,7970.37500000,5204.75000000,puff
1031.25000000,2250.00000000,3281.25000000,0.45833333,1899.03650527,1605.15119023,-293.88531504,88.90393518,-59.06292951,-140.62500000,890.62500000,703.12500000,-0.47835498,988.01680022,1215.56492850,164.24631311,54.51457818,-25.45576094,0.88000000,1.65517241,1.27272727,0.48931254,2.08451749,4.12014321,0.64148663,2.58521656,1.75745033,121.05740490,129.25286176,60.19400637,93.74011006,1750.00000000,51.60190689,51.18091837,3.07722828,4.64675598,85.35019005,85.54288179,8.33179455,15.76345734,4064.12500000,7345.37500000,2314.12500000,5595.37500000,3345.37500000,puff
2156.25000000,3421.87500000,5578.12500000,0.63013699,2412.17756989,1029.13372546,-1383.04384444,69.30835134,-58.48801456,1078.12500000,2109.37500000,3082.12500000,-0.15774180,1287.69208432,570.93062274,-715.32425599,34.19886118,-32.64635951,2.00000000,2.60714286,2.23482572,0.79978925,2.14513891,2.24602086,2.07129440,1.97406317,2.26332309,108.80413941,101.44100911,49.90221714,66.27868911,2062.50000000,46.46068944,51.56774561,16.00600470,3.12068370,70.22973784,70.07982512,3.62120486,4.83362404,2165.50000000,7743.62500000,103.00000000,5681.12500000,2259.25000000,puff
5484.37500000,515.62500000,6000.00000000,10.63636364,2280.37473731,528.34886742,-1752.02586989,52.31344621,-12.95774582,4078.12500000,-1007.81250000,3000.00000000,9.88422165,1421.63166278,92.30720879,-1277.80820052,24.19411972,15.34894994,3.90000000,0.33846154,2.00000000,14.14143058,2.65547962,1.21169355,3.69456050,1.86040893,0.45776257,62.76142876,36.69287015,83.29250795,33.81689379,5500.00000000,40.78859740,43.40735818,8.52407896,0.79349750,-1.57617000,-0.68862303,3.06362630,3.76215012,10696.75000000,16696.75000000,5196.75000000,11196.75000000,10681.12500000,nonpuff
3843.75000000,6234.37500000,10078.12500000,0.61654135,5332.32176937,3566.53032762,-1765.79144175,122.30961222,-121.07951793,2437.50000000,4265.62500000,6984.37500000,-0.02929198,4870.58761204,3307.62383893,-1552.22536156,106.56407413,-106.74209243,2.73333333,3.16666667,3.25757576,0.95464468,11.54846720,13.77536093,8.26812685,7.76789028,8.44499718,245.18134797,233.39969191,115.99742242,98.37315454,1437.50000000,56.20194531,55.98968332,2.16182965,2.36719748,-7.01609025,-6.23348004,5.07793730,7.32194828,4.50000000,10082.62500000,-1433.00000000,8645.12500000,2410.75000000,nonpuff
4828.12500000,1828.12500000,6656.25000000,2.64102564,6496.26991125,4040.48479485,-2455.78511640,150.77142649,-169.21958431,2343.75000000,-937.50000000,1593.75000000,1.90138664,5716.21535676,3552.38908736,-2096.75850955,125.45910233,-143.69416229,1.94339623,0.66101695,1.31481481,3.57069547,8.32796870,8.27805845,6.84012012,5.95644341,6.62945295,182.92820056,162.64192286,92.22768930,79.75914622,500.00000000,40.79470184,40.36842185,1.24989719,2.52972723,-2.28750189,-2.73582471,2.17556985,1.27327795,3812.25000000,10468.50000000,3312.25000000,9968.50000000,8140.37500000,nonpuff
